Timestamp,Campus Energy Centre Boiler B-2 Efficiency (%),Campus Energy Centre Boiler B-2 Energy (MWh),Campus Energy Centre Boiler B-2 Entering Water Temp (K),Campus Energy Centre Boiler B-2 Exhaust CO (ppm),Campus Energy Centre Boiler B-2 Exhaust CO2 (%),Campus Energy Centre Boiler B-2 Exhaust NOx (ppm),Campus Energy Centre Boiler B-2 Exhaust O2 (%),Campus Energy Centre Boiler B-2 Exhaust Temp (K),Campus Energy Centre Boiler B-2 Firing Rate (%),Campus Energy Centre Boiler B-2 Gas Flow Rate (m³/h),Campus Energy Centre Boiler B-2 Gas Pressure (kPa),Campus Energy Centre Boiler B-2 Leaving Water Temp (K),Campus Energy Centre Boiler B-2 Leaving Water Temp Setpoint (K),Campus Energy Centre Boiler B-2 Power (MW),Campus Energy Centre Boiler B-2 Water Flow Rate (L/s),UBC Humidity (%RH),UBC Temp (K)
2021-05-24 19:00:00+00:00,86.80000114440918,45.0,357.5488555399577,2.585,10.327777833938596,24.010555555555555,2.650305551207728,378.2936111111111,30.77444444444444,798.3866405402288,136.22075271606445,367.2780555555555,368.15,7.23897232611974,221.59388366275368,95.0,285.5749997138977
2021-05-24 20:00:00+00:00,87.02499961853027,0.0,357.57167585160994,2.913055555555556,10.14525011539459,24.645,2.7975833356049327,378.2605555555556,30.625,797.609921502007,136.42808532714844,367.48499999999996,368.15,7.326611210107802,221.5569234085084,94.5,285.5249997615814
2021-05-24 21:00:00+00:00,87.14999771118164,0.0,357.5504441918267,2.3458333333333337,9.941388873524136,22.341388888888886,2.9781944180859465,378.5986111111111,31.17861111111112,795.7398955451114,136.263427734375,367.7183333333333,368.15,7.430916781293021,221.03886051177983,94.0,285.45000019073484
2021-05-24 22:00:00+00:00,86.85000038146973,0.0,357.4807785055373,1.7927777777777776,10.071888829337226,22.37527777777778,2.827722211877505,379.29305555555555,31.56999999999999,795.5990619744194,136.2229881286621,367.5244444444444,368.15,7.44530562957128,220.9997400114272,94.5,285.3750001430511
2021-05-24 23:00:00+00:00,87.07500267028809,0.0,358.0320658026801,2.6622222222222223,10.106444477240244,22.105000000000004,2.9249444441994026,377.6097222222222,30.417777777777776,797.3869703843859,136.57590103149414,367.9,368.15,7.096444525056413,221.47406839158805,95.0,285.32499995231626
2021-05-25 00:00:00+00:00,87.02499961853027,0.0,358.13007914861043,3.59,10.272638900015089,19.28805555555556,2.9326944697896637,378.23249999999996,30.70138888888888,795.8733039347328,136.4293098449707,367.4972222222222,368.15,7.1590834232171385,221.07591838412824,95.0,285.3000000953674
2021-05-25 01:00:00+00:00,86.7249984741211,0.0,357.5933832507663,1.1894444444444443,10.12400013950136,23.45694444444444,2.764361112183995,378.1819444444444,30.823055555555552,793.8973203701439,136.3273468017578,367.6838888888889,368.15,7.222472326358159,220.5904601669312,94.0,285.3000000953674
2021-05-25 02:00:00+00:00,87.07500076293945,0.0,357.70026617050166,5.524166666666667,10.186055563820732,21.311111111111117,2.985194454408354,378.50555555555553,30.52666666666667,795.6192317877874,136.38328170776367,367.3122222222222,368.15,7.28036128004392,221.02177766164152,94.75,285.0249997615814
2021-05-25 03:00:00+00:00,86.95000076293945,58.1875,357.6210907978482,5.264722222222222,10.080527715947891,24.624722222222225,2.695166669057475,378.60416666666663,31.38305555555555,796.5470977952743,136.47211074829102,367.53222222222223,368.15,7.302416773902045,221.2630831103855,94.5,285.04999985694883
2021-05-25 04:00:00+00:00,86.92499923706055,0.0,357.3766753853692,2.190555555555556,10.08124995523029,23.43472222222223,2.96499997228384,378.8786111111111,31.75777777777778,793.0923722839354,136.34888458251953,367.6561111111111,368.15,7.530194576846229,220.30343686845575,94.0,284.70000019073484
2021-05-25 05:00:00+00:00,86.75,19.703125,356.1361510043674,1.4280555555555556,9.932888984945086,24.18222222222221,2.7787499868538648,381.75305555555553,34.327777777777776,788.3492544894749,136.21393203735352,367.385,368.15,8.431666748921076,218.9859042485556,92.5,284.82499995231626
2021-05-25 06:00:00+00:00,86.7750015258789,7.796875,352.8217889637417,0.5666666666666667,10.035333228376176,25.760555555555563,2.9848055002424454,388.0036111111111,41.6863888888889,785.7265953742132,136.01126098632812,367.3088888888889,368.15,10.915500160323248,218.25738831837975,93.0,284.5999998092651
2021-05-25 07:00:00+00:00,86.50000190734863,0.0,351.7091477457682,0.0,10.175000190734863,26.0875,2.799999952316284,390.02638888888885,43.455000000000005,784.9163144090438,135.83242797851562,367.2647222222222,368.15,11.623111346827612,217.9656435521444,92.75,285.15
2021-05-25 08:00:00+00:00,86.60000228881836,0.0,353.13065312491517,0.2083333333333333,10.215555608007644,24.359722222222217,3.037750068836742,387.9036111111111,40.08833333333335,786.8085808817544,135.94324111938477,367.8025,368.15,10.596750189463297,218.566272553338,90.75,286.1000000476837
2021-05-25 09:00:00+00:00,86.625,28.5,355.60625983979963,1.0772222222222223,10.030777719550665,22.84361111111111,2.991805544230674,383.2986111111111,35.83277777777778,790.9200560675728,136.03428649902344,367.375,368.15,8.993694601986144,219.70001633962,88.75,286.8000000953674
2021-05-25 10:00:00+00:00,86.75,0.0,355.5824703725179,2.3497222222222223,10.147083359824286,22.292222222222215,2.879111054374112,382.40555555555557,35.20416666666666,790.7752895609538,135.68808364868164,367.4,368.15,8.847305820518068,219.5416314782037,88.75,286.7250000476837
2021-05-25 11:00:00+00:00,86.85000228881836,23.40625,357.1164368184407,3.1552777777777785,9.912305533356138,29.216944444444444,3.029916668401824,379.0122222222222,32.19222222222222,796.2622751702204,135.37867736816406,367.4033333333333,368.15,7.686333425707289,221.18396607716883,85.75,287.275
2021-05-25 12:00:00+00:00,87.0,0.0,355.81833376990426,0.25,9.721583457522923,24.98,3.407888827522595,373.9577777777777,27.66388888888888,797.800729692247,135.5404930114746,365.5244444444444,365.95444444444445,6.6013056495454565,221.61131419287796,84.25,288.07499995231626
2021-05-25 13:00:00+00:00,87.0999984741211,0.0,354.303646859063,0.0,9.880416600704194,20.606944444444444,3.1205277943611147,372.0691666666666,27.52111111111111,797.5432580735944,135.69029235839844,362.7391666666666,363.6377777777777,6.083000126944647,221.53979418012835,79.25,289.0749994754791
2021-05-25 14:00:00+00:00,86.85000038146973,18.296875,359.2143140093485,0.0,9.797055559953051,20.55,3.516722194817331,376.2986111111111,26.766944444444444,801.1216018337672,135.64643096923828,367.7136111111111,367.7183333333333,6.114000160296758,222.5337789154053,75.25,289.74999990463255
2021-05-25 15:00:00+00:00,86.95000076293945,0.0,360.4376960330539,0.0,9.543999943203396,25.73638888888888,3.6919722649786206,372.22916666666663,22.39416666666667,802.1519368320041,135.91963577270508,367.66999999999996,368.15,4.687750133275987,222.8199828126696,74.25,289.9
2021-05-25 16:00:00+00:00,86.97500038146973,8.203125,360.9192018339369,0.0,9.637000017960863,26.761111111111116,3.544305514759488,373.26388888888886,20.205,800.6522373114692,136.36399459838867,367.3322222222222,368.15,3.98216678208775,222.45323831346303,71.5,290.3499998092651
2021-05-25 17:00:00+00:00,87.19999694824219,0.0,360.5218237050374,0.0,9.68361113972134,23.72000000000001,3.7123610926005575,371.65,20.636111111111116,800.2782171122233,136.26123809814453,367.53444444444443,368.15,4.314583425919215,222.29950561099585,74.25,290.20000019073484
2021-05-25 18:00:00+00:00,86.95000076293945,0.0,360.27820208019676,0.0,9.890249909294976,19.94555555555556,3.507027807368172,371.28749999999997,22.01333333333333,800.8115586005317,136.0921630859375,367.4,368.15,4.52877791735861,222.39487790425625,78.0,289.3750003814697
2021-05-25 19:00:00+00:00,86.80000305175781,15.59375,359.9378840785556,0.0,9.959638985792797,23.764444444444447,3.5273333585262296,372.8013888888888,22.637777777777774,800.4363919915093,136.0920448303223,367.47999999999996,368.15,4.902500109805,222.5687200546265,79.25,288.99999990463255
2021-05-25 20:00:00+00:00,87.17500305175781,0.0,359.9473521380954,0.0,10.181250100665622,24.232500000000005,3.1519444245100026,372.9,23.98083333333334,801.8386077541775,136.43158340454102,367.92277777777775,368.15,4.868500144150523,222.7329470528497,77.75,288.77500023841856
2021-05-25 21:00:00+00:00,87.30000305175781,0.0,359.0809121301439,0.0,9.632111181153192,26.297777777777775,3.301027806268797,374.89,26.339166666666664,799.561566077338,136.4179916381836,367.3944444444444,368.15,5.680361147324245,222.1004357274374,76.0,288.44999995231626
2021-05-25 22:00:00+00:00,87.1500015258789,12.8125,358.54764005449084,2.0011111111111117,10.12200004047818,23.92833333333333,3.190583319332865,376.0347222222222,28.91583333333334,797.8551016404891,136.6758689880371,367.69611111111107,368.15,6.571444505718021,221.62641760084367,78.5,287.6750000953674
2021-05-25 23:00:00+00:00,87.1500015258789,0.0,358.45861351437037,0.0666666666666666,9.913916449281905,22.18583333333333,2.8607777463727526,376.3911111111111,28.720555555555556,799.4394445800781,136.33367538452148,367.4761111111111,368.15,6.45738902370135,222.1424387317234,78.75,286.5500000953674
2021-05-26 00:00:00+00:00,86.97500228881836,0.0,357.8938554424709,1.0055555555555555,10.058638885815938,21.15916666666667,3.0528888965646424,379.1222222222222,30.736111111111107,796.9838346184621,136.61809158325195,367.3877777777777,368.15,7.153694594833588,221.38439910464825,75.75,285.77500023841856
2021-05-26 01:00:00+00:00,86.74999809265137,18.890625,358.1824562835693,2.03,10.22052795065774,21.770833333333336,2.8815833110610645,377.37277777777774,29.85805555555556,799.241230248345,136.29747009277344,367.4,368.15,6.945527877012888,222.10034224616163,78.0,285.99999990463255
