Timestamp,Campus Energy Centre Boiler B-2 Efficiency (%),Campus Energy Centre Boiler B-2 Energy (MWh),Campus Energy Centre Boiler B-2 Entering Water Temp (K),Campus Energy Centre Boiler B-2 Exhaust CO (ppm),Campus Energy Centre Boiler B-2 Exhaust CO2 (%),Campus Energy Centre Boiler B-2 Exhaust NOx (ppm),Campus Energy Centre Boiler B-2 Exhaust O2 (%),Campus Energy Centre Boiler B-2 Exhaust Temp (K),Campus Energy Centre Boiler B-2 Firing Rate (%),Campus Energy Centre Boiler B-2 Gas Flow Rate (m³/h),Campus Energy Centre Boiler B-2 Gas Pressure (kPa),Campus Energy Centre Boiler B-2 Leaving Water Temp (K),Campus Energy Centre Boiler B-2 Leaving Water Temp Setpoint (K),Campus Energy Centre Boiler B-2 Power (MW),Campus Energy Centre Boiler B-2 Water Flow Rate (L/s),UBC Humidity (%RH),UBC Temp (K),fuel molar flowrate (mol/h),mole fraction H2O in air,mole fraction O2 in air,mole fraction N2 in air,air inlet molar flowrate (mol/h),flue gas molar flowrate (mol/h),mole fraction O2 in flue gas,mole fraction N2 in flue gas,mole fraction H2O in flue gas,mole fraction CO2 in flue gas,boiler_efficiency_percent
2021-11-27 17:00:00+00:00,86.69999694824219,0.0,366.6524948120117,2.157777777777778,10.33919435315662,21.849444444444448,2.50152774878674,380.3388888888889,27.52083333333333,788.8142371114094,137.09341049194336,375.5805555555555,376.15,6.10833347638448,219.1150661765205,98.0,282.6750000953674,46014.41445452233,0.0113644229006123,0.2076134711908714,0.7810221059085163,530303.2163735813,584370.153357645,0.0250152774878674,0.708760590256685,0.1835451403534113,0.0826789919020363,70.38361522595058
2021-11-27 18:00:00+00:00,86.64999771118164,24.09375,363.0505934884813,0.0,10.211083281570012,25.48,2.884638891352547,385.1108333333333,34.702222222222225,799.5057277594673,136.80465698242188,375.0930555555556,376.15,8.765944626861149,222.08492493947352,98.0,282.8750001430511,46506.95159161273,0.011516376023608,0.2075815610350423,0.7809020629413497,548735.0563600824,603380.7244802273,0.0288463889135254,0.7101790298139831,0.1800434258842261,0.0809311553882652,95.17966852307597
2021-11-27 19:00:00+00:00,86.5999984741211,0.0,361.9026602363586,0.0,10.649999856948853,23.54305555555555,2.190666675104035,389.52972222222223,38.71416666666666,802.1544696044922,137.20241928100586,375.1730555555556,376.15,10.204611333476173,222.8206870354547,98.0,282.9250000953674,46788.4256503462,0.0115546387852407,0.2075735258550994,0.7808718353596599,529390.8313836494,584367.2315228061,0.0219066667510403,0.7074085743101652,0.1866145984596709,0.0840701604791236,104.5924407912328
2021-11-27 20:00:00+00:00,86.5999984741211,0.0,362.7724975585937,0.0,10.50050003502104,24.322777777777773,2.5661388778686525,387.4341666666666,36.97444444444445,800.6149748060441,137.09514236450195,375.455,376.15,9.456027970049115,222.3930492401124,98.0,283.27500023841856,46604.46288141757,0.0118255824093137,0.2075166276940441,0.7806577898966421,539492.2080445047,594252.4519301704,0.0256613887786865,0.7087203316208988,0.1832716508796657,0.0823466287207489,100.16789866501101
2021-11-27 21:00:00+00:00,86.52499961853027,24.609375,363.9321546724107,0.6827777777777777,10.348055694897967,21.489166666666662,2.7412777786453555,386.1608333333333,34.815555555555555,802.2203019544813,137.1132774353027,375.0511111111111,376.15,8.785277993149228,222.8389733717177,98.0,283.3750001430511,46687.60619465862,0.011904000332202,0.2075001599302375,0.7805958397375604,546293.6388281395,601151.5761068633,0.0274127777864535,0.7093627608963204,0.1816776627180036,0.0815467985992224,87.8422669704922
2021-11-27 22:00:00+00:00,86.70000267028809,14.703125,365.3686185349358,5.801111111111111,10.35002769417233,19.022222222222226,2.593916680432028,382.03027777777777,31.47972222222223,801.5172553337944,136.9251251220703,375.2383333333333,376.15,7.543305663002861,222.6436830012004,98.0,284.4749998092651,46402.55529296703,0.0127968201279325,0.2073126677731341,0.7798905120989332,538665.1465994879,593188.1490687241,0.0259391668043202,0.7082067261304147,0.1837171271979032,0.0821369798673617,78.39097962408339
2021-11-27 23:00:00+00:00,79.51122369024489,0.0,363.07274943033855,2.3216666666666668,8.997249999905213,12.1375,10.86766701257891,365.8455555555555,27.57138888888889,803.0071124098035,137.95399340311684,375.69555555555553,376.15,5.098305558893416,223.0575317594741,98.0,284.92499985694883,46764.15504287117,0.0131784491269007,0.2072325256833508,0.7795890251897484,1045165.4444730576,1100113.3266484311,0.1086766701257891,0.7406505223430956,0.1060388942736436,0.0446339132574717,99.65611536282186
2021-11-28 00:00:00+00:00,74.6867512289683,7.59375,364.68315333048497,4.55,4.994083403245441,9.95472222222222,10.511361441281108,356.95111111111106,15.91138888888889,800.9036416625977,136.9341049194336,372.2833333333333,376.15,3.614250023116668,222.4732342105441,98.0,285.07499995231626,46272.476403557535,0.0133078289114975,0.2072053559285855,0.779486815159917,996460.9383387724,1050831.0981129524,0.105113614412811,0.7391560495799703,0.1094944563201931,0.0462358796870255,60.474940923461276
2021-11-28 01:00:00+00:00,86.85000038146973,0.0,363.512698381212,14.559444444444445,10.436277776029376,25.72055555555556,2.685055548076828,386.1636111111111,34.93777777777777,800.7852472601996,136.79888916015625,375.5291666666666,376.15,8.877916879653931,222.44034754435225,97.5,284.3999997615814,46329.65034697865,0.0126700078577965,0.2073392983498627,0.7799906937923408,540730.1071183397,595167.4462760396,0.0268505554807683,0.7086483880202439,0.1827658521145642,0.0817352043844236,95.49549619886449
2021-11-28 02:00:00+00:00,86.75000190734863,0.0,364.0606080373128,2.4055555555555554,10.432388828330572,23.57555555555555,2.7724999872843434,385.4280555555556,33.38055555555557,801.1965983751086,137.12165069580078,375.68805555555554,376.15,8.25669457409117,222.55461174858948,98.0,284.1000000476837,46511.87802485977,0.012486144828126,0.2073779095860935,0.7801359455857805,545648.5992213014,600300.0559005116,0.0277249998728434,0.7091121876917083,0.1818077110223033,0.081355101413145,92.09315473084618
