Timestamp,Campus Energy Centre Boiler B-2 Efficiency (%),Campus Energy Centre Boiler B-2 Energy (MWh),Campus Energy Centre Boiler B-2 Entering Water Temp (°C),Campus Energy Centre Boiler B-2 Exhaust CO (ppm),Campus Energy Centre Boiler B-2 Exhaust CO2 (%),Campus Energy Centre Boiler B-2 Exhaust NOx (ppm),Campus Energy Centre Boiler B-2 Exhaust O2 (%),Campus Energy Centre Boiler B-2 Exhaust Temp (°C),Campus Energy Centre Boiler B-2 Firing Rate (%),Campus Energy Centre Boiler B-2 Gas Flow Rate (m³/h),Campus Energy Centre Boiler B-2 Gas Pressure (kPa),Campus Energy Centre Boiler B-2 Leaving Water Temp (°C),Campus Energy Centre Boiler B-2 Leaving Water Temp Setpoint (°C),Campus Energy Centre Boiler B-2 Power (MW),Campus Energy Centre Boiler B-2 Water Flow Rate (L/s),UBC Humidity (%RH),UBC Temp (°C)
2021-06-18 16:00:00+00:00,87.19999694824219,0.0,26.239999771118164,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.29610443115234,47.0,95.0,0.0,0.0015312499599531,73.75,18.800000190734863
2021-06-18 17:00:00+00:00,87.19999694824219,0.0,26.239999771118164,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.05502319335938,47.0,95.0,0.0,0.0015312499599531,74.25,19.19999933242798
2021-06-18 18:00:00+00:00,87.19999694824219,0.0,26.239999771118164,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.39328384399414,47.0,95.0,0.0,0.0015312499599531,72.75,19.25
2021-06-18 19:00:00+00:00,87.19999694824219,0.0,26.239999771118164,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.32415771484375,47.0,95.0,0.0,0.0015312499599531,76.75,18.72499990463257
2021-06-18 20:00:00+00:00,87.19999694824219,0.0,26.22249984741211,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.44491958618164,46.75,95.0,0.0,0.0015312499599531,79.25,18.52500009536743
2021-06-18 21:00:00+00:00,87.19999694824219,0.0,26.170000076293945,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.51688385009766,46.0,95.0,0.0,0.0015312499599531,82.0,18.074999809265137
2021-06-18 22:00:00+00:00,87.19999694824219,0.0,26.170000076293945,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.52578735351562,46.0,95.0,0.0,0.0015312499599531,83.25,17.799999237060547
2021-06-18 23:00:00+00:00,87.19999694824219,0.0,26.170000076293945,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.49774932861328,46.0,95.0,0.0,0.0015312499599531,84.25,17.600000381469727
2021-06-19 00:00:00+00:00,87.19999694824219,0.0,26.170000076293945,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.47303009033203,46.0,95.0,0.0,0.0015312499599531,84.5,16.84999990463257
2021-06-19 01:00:00+00:00,87.19999694824219,0.0,26.170000076293945,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.48445892333984,46.0,95.0,0.0,0.0015312499599531,86.75,15.825000047683716
